file_name,Barycenter_X,Barycenter_Y,Barycenter_Z,Scaling_Factor,Num_Vertices,Num_Faces
m1715.obj,-2.7252926409612782e-14,8.765240713529517e-15,9.397981361236795e-16,11.832819992107204,5007,9982
m1716.obj,6.3048057537187976e-15,2.6310725651263106e-14,1.0395503089621764e-15,5.5389769840248935,5124,10184
m1717.obj,-5.045988258878754e-15,7.304828961701353e-14,-1.4020690985573482e-15,2.709919285628622,4962,9926
m1718.obj,-4.591617034491724e-15,1.7539902402646428e-14,-3.4125917567071493e-16,3.58866789911275,5204,9028
m1720.obj,-9.522928570019754e-15,1.9158586795665518e-14,2.2850663176436206e-15,3.1239308634010183,5007,9974
m1721.obj,6.296018951379868e-15,4.4066628062260445e-15,6.534964996204919e-16,7.8248916031208,716,1446
m1722.obj,-2.8942721711246395e-16,-2.4005905436307202e-15,-3.849533502735604e-15,1.598309888765009,5001,9950
m1723.obj,-4.649058915617843e-16,4.510281037539698e-16,7.025630077706069e-17,2.1343571132953447,128,252
m1724.obj,-4.602053505301052e-16,1.9070766471383738e-16,6.905318610823806e-17,2.863676791026606,124,252
m1725.obj,-1.0362775886510608e-16,3.7005698345815686e-16,-9.302370561708375e-16,1.2253717736387462,3198,6406
m1726.obj,-6.61822912947099e-16,3.4860715579774715e-15,-3.677050035754863e-15,1.700681889317862,5022,9557
m1727.obj,4.419560302394291e-15,6.276153783967233e-15,-3.2448419254788877e-16,3.1652337778589685,5038,9960
m1728.obj,6.2191714976768e-15,-4.3410653919746295e-15,1.6880613480820011e-16,1.8040631681840709,5024,10030
m1729.obj,-3.8130787280270927e-16,-3.224436826950649e-15,-6.815996761986734e-16,2.633962675392104,4566,9024
m1730.obj,-3.8130787280270927e-16,-3.224436826950649e-15,-6.815996761986734e-16,2.633962675392104,4566,9024
m1731.obj,1.0578614422580835e-15,-2.5743226080619383e-15,1.80256575173436e-17,1.9617170051912614,1974,4084
m1732.obj,1.7729233452664518e-15,-2.738132475504486e-14,-3.297742284581886e-16,1.3271256947211176,4632,9244
D00026.obj,6.800393279127097e-17,5.827360227327828e-17,1.5311285027317115e-15,1.3918714232702258,5506,32619
D00063.obj,-8.703223327207373e-16,8.844776762847081e-16,-1.7837583262310849e-16,1.5018647828983624,1200,7752
D00115.obj,-6.908054375445419e-16,1.831097002419963e-17,-2.1587669923266933e-17,1.0458138207956773,36,204
D00163.obj,-4.1146564082079395e-15,1.4800177403449327e-15,-4.969299762169658e-14,1.2408416327069414,8313,37275
D00189.obj,-1.2868397250671578e-15,1.6233387735254546e-15,9.51754036565325e-15,1.4442285393030116,651,3894
D00193.obj,8.54470815091367e-16,-1.4488410471358292e-16,4.099930271826856e-15,1.0768443021728955,1800,11628
D00297.obj,-3.194202080801827e-15,-2.4853668045666517e-15,-2.5074549721420816e-15,1.374092551361471,5561,33351
D00298.obj,-5.288912047080065e-17,-8.055801381951314e-16,1.4034592147370745e-15,0.8745410161848222,1609,9414
D00308.obj,5.713022647550284e-16,-2.429595424586345e-16,-8.789265611615822e-17,0.9568691351255161,168,1128
D00375.obj,7.675140968149777e-16,-2.9466107123297736e-16,-8.332467168115737e-16,1.9455709756300485,4790,30513
D00383.obj,8.424684561081364e-15,4.825422469008819e-16,-4.1708534774069035e-15,1.7694404365799146,192,1362
D00404.obj,1.456739393036326e-16,2.980057499851066e-15,-5.47915622338156e-15,0.4115725564943657,1296,8244
D00551.obj,2.5303833102915027e-16,7.454685017430999e-16,-3.8557120459377835e-16,0.9451692733188124,240,1572
D00557.obj,-2.3489093553091363e-16,7.66403957314438e-17,2.565515367714889e-16,1.7351950830199014,444,2754
D00596.obj,-1.3467202369713437e-17,-1.437049033353568e-18,-4.572279438692952e-16,0.1623155611400219,169,1329
D00709.obj,-1.2536268319725725e-15,-7.904556638867651e-16,5.689893001203927e-16,6.08254006873271,24,132
D00939.obj,-3.315220701547661e-17,-7.240861306752356e-17,1.6484958111004237e-15,3.598291228251242,5390,33603
D00951.obj,-3.397343571095608e-14,-4.781720010705004e-15,7.083627094406342e-16,1.7267994528710107,7993,50202
D00980.obj,1.7721146994158346e-15,3.6274224774149374e-16,-1.1460062609751837e-15,1.2638828515485274,5653,33699
D00982.obj,-3.3684952565728753e-15,-4.313167325756139e-16,-1.155510053422781e-16,10.843060682253576,1808,11316
D00012.obj,-3.111774037814623e-16,1.968480540115526e-20,4.2854641558540046e-17,0.8207976341971661,4230,6966
D00022.obj,8.316300645968334e-17,-3.0779024902607924e-17,5.25450722834507e-17,0.9049943033889037,5352,9106
D00024.obj,3.226644414183404e-16,-1.2371858528763284e-17,8.52380777019949e-18,0.9492173061700447,5315,9166
D00030.obj,1.457325302573824e-16,-4.1022730254382645e-17,6.589585467412277e-18,0.8867752133341819,5284,9133
D00142.obj,1.7364341431950277e-16,8.199775925024577e-17,4.1074723659993215e-17,0.747913989724422,5192,10316
D00165.obj,-3.8222500003511486e-17,-6.099758545648566e-17,-3.517127437737967e-17,0.798584871648645,4264,7130
D00251.obj,-1.0927632017216656e-16,-1.0517464749007662e-17,3.3773601348821733e-18,0.8709202883723081,4006,6628
D00293.obj,-1.749243564155835e-18,2.0437451173398838e-17,-1.4834618912670695e-17,0.8703665290291137,4062,6838
D00351.obj,-3.456072060080239e-16,5.562885027974353e-17,5.4937368369890015e-17,0.9709739697257463,5188,9289
D00398.obj,7.68937664634903e-17,-8.143103717123451e-17,-8.295304544983688e-17,0.8804705075088163,5309,9151
D00450.obj,-2.324136690229455e-16,-3.0876114034489835e-17,2.6933382149279152e-17,0.8879678069938829,5300,9147
D00535.obj,5.443498925557186e-17,-3.822352412339697e-17,2.186802927291975e-17,0.9114653930183335,5313,9173
D00633.obj,1.6921794896477117e-16,1.8886213788901296e-17,-7.069302473199322e-17,0.8407383438371834,5273,9221
D00636.obj,-1.4387412185582452e-16,-1.0234605272530843e-17,-4.411830873652699e-18,1.024455031247176,5272,10460
D00643.obj,2.516768920591547e-16,-8.216006489536454e-17,1.5611536537503956e-17,0.823501193354875,5339,9087
D00682.obj,1.147209562430286e-16,1.0727467286393448e-16,3.5962616702049587e-17,0.7956845051502608,5313,9245
D00748.obj,-3.8279152164939503e-16,-9.080517638735829e-17,1.15826998320671e-17,0.8855505072269922,5046,8098
D00763.obj,2.7351564325736208e-17,2.5548243099496367e-17,2.1840176979449874e-17,0.7206105789447924,4122,6824
D00850.obj,-2.3179074083755125e-16,-5.943051733131867e-17,1.356411178202139e-17,0.7239028217084942,4380,7316
D00950.obj,1.4251379966290983e-16,-2.870538618802686e-18,-1.1882526015103491e-18,0.7476998773342975,5260,10452
D00028.obj,1.207968753085866e-17,-2.0148974212882938e-17,4.196548556627862e-19,0.7166062601790392,5009,10002
D00093.obj,-6.745946785792572e-17,7.994606524632802e-17,-5.426779848584315e-17,0.9116040371465213,3661,7472
D00186.obj,6.516911688841202e-17,1.0362376913799845e-16,-3.654410285066544e-17,0.6545852804134176,5012,9952
D00211.obj,-3.1909933973310284e-16,2.381886537098913e-18,-1.0896076674179983e-16,1.0618420777216737,5101,10154
D00228.obj,1.8911539001464917e-16,-3.585326480148865e-17,-1.396591176039408e-17,0.6517848940958982,5000,9988
D00388.obj,3.3219954564955856e-16,-2.031354279119933e-17,-5.839728877535311e-17,0.6095378462892884,5020,9909
D00400.obj,2.7955645674825603e-16,1.4628698201350713e-17,4.3790886886396605e-17,0.8463185076699411,5022,9932
D00408.obj,-2.4714874453904743e-16,9.862676989071252e-17,4.227890635800531e-17,0.6469309787870898,5009,9894
D00447.obj,6.418791813298071e-16,2.6522289169258397e-17,2.4202106880408625e-18,0.7044031888186628,4186,8368
D00495.obj,5.974217620024938e-16,-4.2938555602334673e-16,-1.5011329402385066e-17,0.9514753666020234,4285,8538
D00563.obj,-2.6714430145466277e-16,4.000330895364445e-19,-1.548273203074478e-17,0.9086148557484488,11142,27228
D00580.obj,-6.04321397728396e-16,-1.8368645300642447e-18,-2.7377821159856358e-17,0.7464495446899477,5180,9868
D00740.obj,-4.273418616399193e-16,2.2770951296066324e-17,-3.831234200954125e-18,0.6750164707572179,4488,8960
D00856.obj,1.9530468024674694e-17,-5.3213449110707864e-17,-1.931679282747379e-17,0.9596528083675706,5001,9996
D00875.obj,-9.2177958764652e-17,-1.0591693779076344e-16,3.527820465594956e-17,0.8041322960791415,5052,10000
D00876.obj,5.780173532044847e-16,-1.606086204543517e-16,1.4560301962297136e-17,0.8100472104562261,5002,9996
D00888.obj,-4.3873793487136936e-16,2.269906484997364e-16,-2.11594630705747e-17,0.8311462396037107,5000,9994
D00924.obj,6.953605339745901e-17,-8.827678805194579e-17,1.3594796993417769e-17,0.8070311238303874,5094,10120
D00955.obj,-3.141676063489729e-16,5.747844203038757e-17,-1.6382305657446507e-17,0.9706735307898345,5005,9978
D00981.obj,-7.022093937340541e-16,1.07172841997803e-16,2.1424347286568886e-17,0.5970988844345108,4994,9868
m617.obj,3.1667673988605654e-15,7.475320412725412e-15,-1.4530879940240878e-15,2.4234336312205107,4440,8828
m618.obj,2.918606168582493e-15,-2.347527846534141e-14,1.2820400831951705e-15,9.164953370784433,5001,9990
m619.obj,-3.5401864872267294e-15,-5.878992414297543e-14,-1.1678415911219264e-15,6.728965827627888,5006,10008
m620.obj,-4.3805673928968674e-15,-1.599293458238154e-14,-2.6668200337564474e-15,10.541773202772736,5005,9900
m621.obj,-1.5859758749618323e-15,6.098133337975046e-15,-1.1771146824948977e-15,8.309675119574344,5007,9965
m622.obj,-3.1941179472817485e-15,1.0852370801136636e-13,1.2468937178404301e-15,9.154645265412642,5058,10104
m623.obj,-2.0810838287231635e-15,-7.644956404606777e-15,-3.406868434365122e-16,4.12728752691623,5023,10042
m624.obj,4.716275896261249e-15,-2.254709178373264e-15,-8.68148691496514e-15,4.757880770758909,5003,9990
D00050.obj,-7.636946630640296e-16,1.9837465004002296e-16,-1.4103301859691441e-19,1.5084342734172826,5000,9996
D00201.obj,-1.326852981174736e-15,-1.25826743508568e-15,-6.707093027061795e-17,1.3842689062416222,5044,10044
D00225.obj,3.225711014824772e-16,5.733375625667788e-16,-1.861825464152619e-17,1.1970626020687365,4998,9984
D00432.obj,-1.060529009345156e-15,1.5496541104307589e-16,2.0706575580575972e-16,1.5436605355300808,5029,9630
D00475.obj,-4.612070883204165e-17,-2.927112871595105e-16,-1.850371707708594e-17,2.399215587891798,5007,9982
D00507.obj,3.380670743347025e-16,-4.591882429849648e-17,-6.8539791897581636e-18,1.4986866770283083,5000,9996
D00560.obj,-1.2456544857851047e-16,-3.1010130108619916e-16,-1.3562830921395972e-17,1.2014162079538164,4230,8368
D00575.obj,-7.550396823565732e-17,-3.2437437825519936e-16,-7.664417498418837e-17,1.7044327346434482,5045,9990
D00630.obj,-1.2656313845624302e-16,-4.537447657426484e-18,-1.1884739501005798e-16,1.4157163478896413,5019,10018
D00640.obj,-6.464729825833617e-17,7.896434685158636e-16,1.6635337765405666e-18,1.5700911902789967,12793,25604
D00656.obj,4.062406976469323e-17,-8.452834392032442e-17,-2.8622937353617316e-18,1.5891777228228885,220,868
D00660.obj,5.879498762656554e-16,-4.268598891210487e-16,5.958577460575833e-17,1.6854577309863517,5002,9996
D00717.obj,-1.1925357228937282e-17,-3.3296706718749073e-16,-1.6186592434114523e-17,1.44698538021882,5004,9966
D00730.obj,8.69823568226148e-17,-2.034928070320345e-16,1.6325748579430738e-17,1.1851064888012166,5003,9994
D00813.obj,-1.4986792997051611e-15,-6.169498719460427e-16,-1.2435759996112955e-17,2.0257485230371586,5014,10008
D00816.obj,-6.10258330212366e-17,-4.0710385650385864e-16,1.2875871146271766e-18,1.7471223746715239,5028,9972
D00877.obj,2.2282521331033916e-16,2.5300507271414245e-16,1.036979144528358e-16,1.3104803208030498,5049,9752
D00883.obj,-6.875118421077439e-16,-6.09177233050635e-17,-6.607120711980199e-17,1.3702564488095512,5031,10018
D00937.obj,3.132414962335263e-17,-1.9032394707859827e-17,-4.1137728144592854e-18,0.96578404421696,140,280
D00994.obj,-7.925728061266257e-16,-6.225353078846485e-16,6.501580287306773e-17,1.9131886516169772,5014,9950
D00023.obj,-7.695888929291254e-17,9.255265970238075e-18,1.6918579852524145e-17,0.9796878881972751,5091,9898
D00041.obj,-5.262344479467098e-16,2.9192896136533134e-17,1.5037697461181527e-16,1.3504324563654133,27298,54096
D00076.obj,2.7552055730865053e-16,-2.4787839834706957e-17,-5.500156390369506e-17,1.2779832240334574,4405,9932
D00097.obj,2.1269710093042388e-16,-2.2225153019055537e-17,2.376355614936638e-17,0.8911936307617518,5030,9968
D00124.obj,3.8353960854677206e-16,-4.750971766500453e-17,2.1722803408210067e-18,1.2562993390777852,5035,9546
D00222.obj,-1.3482052693626232e-16,1.4527199277251547e-17,-1.3115913154217039e-17,0.8267420842564046,4103,8134
D00232.obj,-5.596803313439575e-18,3.5545412064130523e-17,-8.449459696156991e-18,1.3768194137024712,4860,9872
D00335.obj,3.0048540963844426e-15,7.656843435543414e-17,1.4238552258434698e-16,1.2900563318946427,32762,64999
D00374.obj,7.143318551376766e-16,4.2508837798583106e-17,-3.559238310381787e-17,1.3909008841069652,5025,9382
D00414.obj,-8.090570420329207e-16,5.241459199757002e-17,5.590410155403144e-17,1.2700899913498094,5015,9668
D00416.obj,-8.904726598660528e-16,2.1978584269981395e-17,4.8551192300053906e-17,1.1676454572040078,4694,9044
D00461.obj,1.0719092740218431e-16,1.4613959158692408e-18,-1.2864183852121442e-18,1.0411052604241129,5071,9802
D00464.obj,6.732923198287022e-18,6.4710266719355005e-18,1.0342184702068922e-17,0.803422278638386,5087,9724
D00494.obj,-3.421827091828761e-17,2.1430245294099606e-17,1.1570056124840786e-17,1.238878369353458,5304,9666
D00534.obj,4.004046834385138e-16,-2.3686377440033427e-17,5.1179001138277355e-18,0.942024504859646,5027,9806
D00549.obj,1.127383583996197e-16,-6.07319527392749e-17,-2.8350900400771414e-18,1.1390476031538748,5111,9802
D00645.obj,4.100268007198683e-17,-1.9662723963860153e-17,-5.1027515876798223e-17,1.1991758261441157,5039,9962
D00655.obj,1.5392029517684224e-16,-5.689244119362535e-17,-1.5604917985647313e-17,1.4805304746199095,5026,9868
D00844.obj,-1.157055703192911e-16,-1.9677770897025997e-18,1.834603596145004e-17,1.011481558920248,5002,9121
D00849.obj,-2.1329506283764892e-16,-7.96581533168795e-17,-5.302454343315804e-17,1.1487426150180375,29451,58084
D00103.obj,7.377322218291139e-17,-4.4875487442867865e-17,-1.5410961435266492e-17,0.9672061647932982,5006,9976
D00137.obj,2.1565065033294927e-16,1.2072920861443742e-16,8.042745330424891e-18,1.2123205383401563,4966,9908
D00140.obj,1.1750626329104925e-16,-7.716161813572916e-17,2.4799286962006322e-17,1.0864465170318285,4469,8862
D00153.obj,-1.1466199582158973e-15,9.355088633814056e-17,1.6455071436390277e-17,1.1090306556200984,5001,9978
D00161.obj,-6.519417216684962e-17,1.4234403435280073e-18,-1.5352604979028187e-18,0.9057135244125561,4592,9152
D00204.obj,3.780345082995693e-16,-7.964255566364873e-17,2.5324593098872344e-17,0.9938490242665491,4978,10681
D00207.obj,1.4312975940492368e-16,-8.470547854497177e-17,3.30652545014189e-17,0.9247199547569512,5064,9887
D00209.obj,1.3658839442400333e-16,9.2127639072185e-17,4.732823252386125e-18,1.0605616733397922,5020,9974
D00239.obj,1.7451436105935525e-16,-1.6891440589115495e-17,6.935078275385784e-18,1.2682004050317326,5001,9989
D00244.obj,8.568669696284014e-18,8.090231726930981e-18,2.178899113331011e-17,0.8165675056640533,4496,8928
D00282.obj,4.615688450829222e-16,-4.277297796670246e-17,3.345919390147793e-17,1.0813355342193687,5005,9995
D00368.obj,7.293074383973359e-17,-9.014146843132116e-18,2.6011527674612456e-17,0.9468497126954535,4651,9270
D00425.obj,-7.02698450589153e-17,1.0441410011557825e-16,-2.468084773486694e-17,0.9569709359521301,4931,9786
D00477.obj,-2.572293675467597e-16,4.555293822345484e-18,1.0116104006814052e-17,1.0598061723061656,5010,9765
D00606.obj,-3.523588091525909e-16,-7.250651369563873e-17,3.4577872782603115e-17,0.7615560769778572,4999,9998
D00802.obj,9.763161581616754e-17,8.630268440042849e-17,-6.2388774548817085e-18,0.8685409947288796,4530,9024
D00819.obj,3.442564298087115e-16,-5.022597839101767e-16,5.4743869693806545e-17,0.7704234375730857,4992,9908
D00826.obj,6.079633800913866e-17,9.311942767175722e-17,1.7594108615840136e-18,0.8825583257726851,4989,9953
D00929.obj,-3.778871039801618e-17,5.859571828832234e-18,-1.71226639054791e-17,0.8662610014678062,5021,9966
D00972.obj,4.3389779344873406e-17,7.233906273632754e-16,1.7953181143126993e-16,1.0470655172901548,28389,56667
m648.obj,-5.204426370738352e-16,8.254603455688768e-16,2.9103747246883036e-15,1.2846912408742972,4880,9712
m649.obj,-5.241592250629738e-16,-3.7563581637847324e-16,-3.902017851630463e-17,1.4964116431790415,1094,1988
m650.obj,4.5671338636654034e-17,-3.1818933867383172e-15,-3.310802961056146e-16,1.388757574915241,5358,9856
m651.obj,-1.2709724693810737e-15,1.352534822426057e-15,-1.7677567001786492e-14,1.7221748067116993,4344,8672
m652.obj,-7.419682152626845e-16,-1.0002666484100208e-14,-5.234028698668446e-15,2.0862092280703717,4950,10267
m653.obj,-1.8514216688774037e-15,1.889198088676338e-15,4.728690521622363e-15,2.048236530541151,5005,9986
m654.obj,-5.317851867999582e-15,-1.5793425247825451e-16,3.3669506748116586e-15,2.635207310581592,4196,8352
m655.obj,1.1968717858433238e-15,-3.839493543469723e-17,1.5862058939098868e-14,2.285413541665588,5001,9978
m656.obj,-4.60358659901382e-16,3.2958223314677664e-15,1.1751555369371373e-15,2.074816310976157,4967,9925
m657.obj,-2.5364170473757093e-16,-2.0103844175729302e-16,6.121883059395353e-15,1.7840178547340422,5017,10006
m658.obj,4.681041916826794e-15,7.895943618696224e-15,2.6563515547447905e-15,2.3020851696969955,4504,8984
m659.obj,1.8379507483591785e-15,-2.5375876263665977e-15,1.7277306993764933e-15,2.4004637828582243,4636,9164
m660.obj,-6.468136318408047e-16,2.3754679738869135e-16,6.915103410522404e-16,2.2280957838950997,1085,3260
m661.obj,-2.5506741922121304e-16,-1.2244805205298854e-16,-2.4130606511054765e-16,1.2439629362034366,5006,9834
m662.obj,-1.7385299707375781e-15,8.658235680600738e-17,-1.3965378712709579e-15,1.0804356779320425,5013,9873
m663.obj,3.7086714727539234e-16,-3.0674840739759274e-16,4.3364629897674506e-17,1.2457841881973652,5018,9964
m664.obj,-2.2377904493727092e-14,1.267864668457118e-15,3.746758034147263e-15,2.0498074004757254,4651,9270
m665.obj,6.312380980346658e-16,-5.65587395043944e-15,2.876126035784002e-15,2.403802133659403,5034,9699
m666.obj,-7.676791526519002e-15,1.6697241048574814e-16,8.53808595307987e-16,1.4328888244922913,4932,9992
m667.obj,-7.407004215223248e-16,-1.0604392143939492e-16,-1.6707711052408597e-14,1.8644749292230862,5040,9909
m668.obj,-1.389148845592947e-16,-1.6121068270589793e-15,6.988913724661681e-15,1.9504288699976045,5014,9546
m669.obj,-1.5559268017432566e-15,4.48988464834658e-15,-6.0121028037883305e-15,1.7082378738379287,5118,9655
m670.obj,-4.748004301120035e-15,-2.3843807077826313e-15,8.155281728205112e-16,2.01257062913318,5009,9986
m671.obj,1.2916513144058041e-16,-5.840287897015026e-16,-3.3063076359184036e-15,1.9305175500269791,4653,9208
m672.obj,7.862203506729233e-16,-1.8628261326643252e-16,3.682191636737305e-15,1.8171249700478356,5005,9982
m674.obj,1.6293539315077522e-16,-2.764075938556426e-16,1.4104535995497692e-14,1.6445579754957211,5004,9877
m675.obj,-7.93050251480023e-15,1.2084439100334537e-15,1.3554153352340937e-17,1.7596659481780381,5067,10086
m676.obj,-1.7604973001767413e-16,3.097820192403785e-16,-8.971723096675875e-16,1.4810713767316988,5021,10014
m677.obj,1.195118521777631e-15,-6.116087897832736e-16,-1.4235050818296069e-16,1.3696354985288774,5010,9977
m678.obj,9.115384292687473e-17,1.5049678428506405e-15,-3.0917436092003508e-15,1.817125465220746,4709,8860
m679.obj,1.213291361631512e-16,4.017013474692486e-16,6.813391878806937e-15,2.0284384868618677,5003,9762
m680.obj,-3.267711674685737e-17,-1.0619830290563678e-16,1.3660494132433011e-15,1.6474713170284583,5033,9873
m681.obj,3.3053724670543936e-15,-1.069434195351012e-16,2.450160030917318e-16,1.7768651357990475,5006,9981
m682.obj,-2.9568605926816417e-16,-5.164741766616073e-17,1.3957608483424655e-17,1.4823335930868555,5042,9714
m683.obj,-2.3849850903249993e-18,-3.424849669776805e-17,2.61805436500554e-16,1.711524385877032,5010,9923
m684.obj,-3.624944419013756e-14,-2.0080248979860473e-14,-3.0666334896333004e-15,2.384360241283895,27863,55628
m685.obj,-5.036417146773951e-16,7.659444265801433e-16,-2.3210728132442443e-16,1.5933239558685524,4336,8800
m686.obj,-4.622613756825932e-16,-5.896974382699089e-17,-1.4169868666113168e-18,1.391071350771587,879,1725
D01006.obj,-3.3536506904852105e-16,-1.0914491532787451e-15,5.602056443515177e-16,1.54719140850374,5000,9997
D01020.obj,4.990452495690078e-18,-6.185718604001522e-16,-1.0333955913210957e-16,1.4081909217710142,5000,9996
D01022.obj,-8.822035022960099e-16,-1.5034559607564697e-16,1.448222712660287e-16,1.9424776150861003,799,1710
D01024.obj,-1.742197838302727e-15,-6.183495006179591e-15,-2.9997051979070196e-16,1.6141045143108907,5002,9980
D01041.obj,-9.110697299253883e-17,9.526948113986778e-16,-7.323562882053413e-16,2.1464437638614906,5027,9990
D01060.obj,1.0402444522135533e-15,1.488140732808506e-16,2.291743356722261e-15,2.6095602082428226,5025,9986
D01074.obj,1.0826888883007787e-16,7.322407319676603e-16,-3.718062883494668e-17,2.3394168866864375,4998,9992
D01093.obj,1.347588707290015e-16,-2.55306886742801e-16,-5.153100168797664e-16,1.4813944466607902,5000,9996
D01097.obj,3.3782754371713962e-15,-4.2303494041107115e-15,2.1526946891725628e-16,2.0688685723429625,5000,9996
D01106.obj,-1.2405401879252382e-16,2.4993034538339964e-17,-4.2149037757870643e-16,1.3158081416405272,5011,10018
D01117.obj,1.9924617511435372e-15,-2.4290347511168873e-15,-4.031108780111481e-16,1.8341350887679992,5000,9996
D01118.obj,3.1376533315974343e-16,-3.543693116725422e-18,1.915190228629626e-15,1.070498001325445,5000,9996
D01153.obj,-4.782605913868407e-16,2.624472547126487e-16,-1.9249859765701248e-15,1.4117982641861047,5001,9998
D01162.obj,-5.2953648338133643e-17,-4.60101149731958e-16,-1.0095003256505967e-15,1.05955460827176,4786,9568
D01170.obj,4.543004861190525e-16,6.870115587531699e-16,-8.814948770918818e-16,1.2697073475273117,5000,9996
D01172.obj,-6.629479306980684e-16,4.193273416896242e-15,6.196826973152111e-15,3.0933196518140575,43386,86436
D01193.obj,-1.0593123600521893e-15,-2.3538497539998816e-16,-7.968181670037211e-16,1.2357720408370647,5000,9996
D01197.obj,1.364797164171705e-16,-4.5985437679973985e-17,8.959499808725014e-17,0.999685594977607,5000,9996
D01198.obj,-4.23716617348191e-17,4.912736883966318e-17,6.717959522006822e-17,1.3019830336801959,5000,9996
D01200.obj,2.9032332093947843e-18,-9.745537710159624e-17,-2.1529444893531036e-16,1.527808841937051,5000,9996
m323.obj,5.79885919293882e-16,3.6802206922864695e-15,4.88550525193685e-15,3.093319653821022,43386,86436
m324.obj,-4.558635457166007e-16,2.9016155216518197e-16,-1.4806969665356668e-15,1.4111129332191104,5001,9998
m325.obj,-9.530895843560118e-16,1.2696781715874328e-16,1.2971742460982409e-15,2.1585864963059445,5027,9990
m326.obj,1.3525240107597245e-15,1.2485482461399595e-15,1.3522286799531542e-16,2.605353639186415,5028,9992
m327.obj,-1.6612988762432223e-15,-3.627570466235852e-16,-1.1639189612111523e-15,1.2347687873234725,5000,9996
m328.obj,2.123912157259156e-15,-3.0781821536152165e-15,8.75480243855975e-16,1.8341352520590768,5000,9996
m329.obj,3.1372598963130827e-15,-2.389866082808112e-15,4.418146404283618e-16,2.0690473901029875,5000,9996
m330.obj,-7.161911169805023e-16,-1.1935939651476964e-16,1.9837073160581842e-16,1.9424776405872073,799,1710
m331.obj,2.1688589334394084e-16,7.605660672397102e-16,-2.879092687846636e-16,2.3575645174234943,4999,9994
m332.obj,-2.233204567084493e-16,-4.775049279230367e-16,-1.2407375876583117e-15,1.0595546121187216,4786,9568
m333.obj,3.5757380360078367e-16,-3.968975988134307e-16,2.5916344178113573e-15,0.9930016063448718,4086,8168
m334.obj,-3.444088499222022e-16,-8.297640863093118e-15,5.327127017529145e-16,1.624905803119099,5002,9980
m335.obj,-6.109335259907311e-16,-9.661604849497963e-16,6.996561451944397e-16,1.5471914048172868,5000,9997
m336.obj,8.791878683411802e-16,1.3202633430964284e-16,2.147360067539239e-15,1.070178963889915,5000,9996
m337.obj,-4.5369263901307023e-17,-2.3398782911243645e-16,1.8213208718975694e-15,1.298523670612888,5000,9996
m338.obj,4.1515402227076946e-16,6.476874592209469e-16,-8.071543433629813e-16,1.2668510647273954,5000,9996
m339.obj,3.7629303088873354e-17,-7.993716578002187e-17,-1.1513744049989871e-15,1.3145649988187464,5010,10016
m1627.obj,-4.745017675488933e-16,4.867168131888436e-16,8.625291084347587e-17,1.0413276362352084,4006,7992
m1628.obj,1.5612921399541541e-15,-6.138982977299322e-16,7.519300297333764e-16,1.1773714706833565,5245,9350
m1629.obj,-1.1555590919811415e-15,2.4659740847482287e-17,1.1647075777985833e-16,1.2343796052892007,5191,9446
m1630.obj,6.038614053238689e-16,-3.3485436645719344e-16,-1.0220935209304117e-15,1.1507728963587822,5000,9996
m1631.obj,-3.3675549846800914e-16,2.637664301985148e-16,4.289863594522982e-17,1.140034500987202,5177,9014
m1632.obj,-7.312188829117428e-16,1.1704552587340729e-15,7.179998508542992e-16,1.0645177780785318,1264,2574
m1633.obj,1.2311261009800507e-15,3.101721671733506e-15,1.6906022178203102e-15,1.247877177222938,4998,9968
m1634.obj,-6.292439062590131e-16,-1.2361559772248395e-15,-2.634589183511086e-16,0.9873196174333161,5005,9986
m1635.obj,6.871071723598185e-16,6.816454103764925e-15,9.499839728162131e-16,1.1374837556031228,5071,10190
m1636.obj,-2.570499368914625e-16,-7.781650324112377e-15,-4.153899446635023e-17,0.9605174662721014,5000,9996
m1637.obj,5.76091176539784e-17,-1.6109469247493886e-15,-3.974345978644715e-16,1.179466876353635,4002,8000
m1638.obj,-2.344601180399169e-16,-1.4812440092642706e-16,9.422941278698537e-16,1.1663425398626819,8796,17640
m1639.obj,1.4264179164415153e-15,-1.4199133104384126e-15,-3.993894685966582e-16,1.3598281170516624,5001,9931
m1640.obj,6.181476009608669e-16,9.806692633807918e-17,6.119820070772352e-16,1.2816144861350365,4002,8000
m1641.obj,1.5209456635493591e-15,-2.7946305100482617e-16,-1.7541568144771626e-15,1.8724276991480604,5006,10000
D00038.obj,-3.7803885854522037e-16,-6.563093073521537e-17,4.8656141441275976e-17,0.9614899460983771,5170,9478
D00191.obj,-1.4060438994613616e-16,1.2109280032928008e-16,-1.0122948376487156e-17,1.013361553729875,4498,8544
D00361.obj,-7.505954333659827e-16,-1.0768129611653008e-16,-1.3468328459533243e-16,0.9843788012935403,26850,51462
D00397.obj,1.7036070610245824e-17,2.94176052827987e-16,4.701976810168286e-17,0.9272479350488546,5207,8007
D00423.obj,-8.722388049894501e-17,-1.5023239489952152e-16,-1.9660893145044075e-17,1.4962918318221035,5001,9946
D00470.obj,2.7489122089718874e-17,-3.753664046257654e-16,8.326672684688674e-19,0.852741233772022,5000,9982
D00471.obj,-9.105083780203973e-17,4.1581974226727625e-17,-5.847820116795095e-17,0.8524268090613129,5131,9386
D00473.obj,1.8232499337900008e-16,1.679162937600326e-17,7.102488822460202e-18,0.7225973949539738,4496,8053
